from_id,to_id,method,distance_km,time_min,cost_baht
34,37,driving-car,21.74,21.4,908.34
34,38,driving-car,18.67,17.7,608.89
34,39,driving-car,66.73,49.8,1062.89
34,40,driving-car,66.6,49.5,871.69
34,41,driving-car,68.09,48.6,1007.24
34,42,driving-car,21.81,21.7,487.52
34,43,driving-car,40.09,40.5,495.15
34,44,driving-car,68.56,50.1,1218.64
34,45,driving-car,72.03,52.9,1308.16
35,1,driving-car,11.78,11.6,768.5
35,2,driving-car,49.84,42.0,929.28
35,3,driving-car,32.21,33.0,707.99
35,4,driving-car,53.74,45.5,1322.29
35,5,driving-car,11.62,18.1,677.01
35,6,driving-car,65.22,45.7,1076.74
35,7,driving-car,94.77,67.9,956.66
35,8,driving-car,37.91,33.5,718.9
35,9,driving-car,81.3,56.3,1134.33
35,10,driving-car,69.15,48.1,1039.79
35,11,driving-car,90.61,62.2,1412.06
35,12,driving-car,31.48,27.7,840.58
35,13,driving-car,23.26,22.0,841.69
35,14,driving-car,23.55,22.0,985.29
35,15,driving-car,25.84,26.9,1046.91
35,16,driving-car,22.05,21.1,931.21
35,17,driving-car,10.15,15.0,1059.52
35,18,driving-car,27.83,27.8,347.55
35,19,driving-car,17.21,15.2,425.17
35,20,driving-car,74.82,55.8,738.69
35,21,driving-car,24.92,24.4,890.59
35,22,driving-car,23.0,22.1,1100.73
35,23,driving-car,17.15,15.0,467.68
35,24,driving-car,74.08,50.8,1559.55
35,25,driving-car,8.77,13.7,244.74
35,26,driving-car,9.15,12.3,1033.96
35,27,driving-car,16.34,15.8,559.34
35,28,driving-car,16.58,14.5,335.84
35,29,driving-car,5.35,7.4,605.56
35,30,driving-car,22.25,20.4,517.6
35,31,driving-car,8.14,9.6,442.8
35,32,driving-car,16.32,14.6,519.3
35,33,driving-car,5.35,7.4,891.0
35,34,driving-car,0.33,1.1,625.25
35,36,driving-car,28.06,27.4,613.16
35,37,driving-car,21.42,20.4,829.16
35,38,driving-car,18.34,16.6,901.42
35,39,driving-car,66.41,48.7,901.55
35,40,driving-car,66.28,48.5,1027.21
35,41,driving-car,67.77,47.5,778.13
35,42,driving-car,21.49,20.7,443.45
35,43,driving-car,39.76,39.5,1039.59
35,44,driving-car,68.23,49.1,835.86
35,45,driving-car,71.7,51.8,1176.45
36,1,driving-car,17.44,17.1,888.72
36,2,driving-car,26.47,26.0,416.45
36,3,driving-car,4.89,9.8,675.86
36,4,driving-car,30.94,26.8,586.93
36,5,driving-car,34.14,33.8,1248.25
36,6,driving-car,41.74,33.1,878.48
36,7,driving-car,68.76,55.3,1402.73
36,8,driving-car,15.11,14.7,729.47
36,9,driving-car,56.48,43.6,607.65
36,10,driving-car,44.33,35.4,1035.15
36,11,driving-car,74.89,55.9,1588.77
36,12,driving-car,8.69,8.9,731.43
36,13,driving-car,5.63,6.7,907.36
36,14,driving-car,12.49,17.2,1011.72
36,15,driving-car,11.56,15.8,414.69
36,16,driving-car,6.68,9.1,367.76
36,17,driving-car,17.5,19.8,800.88
36,18,driving-car,13.53,18.2,593.14
36,19,driving-car,14.17,15.4,983.57
36,20,driving-car,50.0,43.1,1323.52
36,21,driving-car,8.63,10.9,507.67
36,22,driving-car,8.72,11.0,403.36
36,23,driving-car,14.12,15.2,929.81
36,24,driving-car,49.26,38.2,754.54
36,25,driving-car,18.6,21.5,999.05
36,26,driving-car,18.63,19.3,640.27
36,27,driving-car,12.58,16.3,817.35
36,28,driving-car,13.55,14.7,309.33
36,29,driving-car,22.38,23.1,849.01
36,30,driving-car,15.47,18.1,643.38
36,31,driving-car,19.81,20.1,795.12
36,32,driving-car,19.29,18.9,414.74
36,33,driving-car,22.38,23.1,950.73
36,34,driving-car,26.98,27.0,1100.86
36,35,driving-car,26.65,25.9,516.77
36,37,driving-car,7.07,8.8,265.59
36,38,driving-car,13.63,15.7,245.18
36,39,driving-car,42.75,36.2,1029.65
36,40,driving-car,42.97,36.1,1000.13
36,41,driving-car,42.94,34.9,945.52
36,42,driving-car,7.13,9.0,388.59
36,43,driving-car,26.17,29.5,669.68
36,44,driving-car,43.41,36.4,992.51
36,45,driving-car,46.88,39.1,934.07
37,1,driving-car,14.09,13.3,1116.14
37,2,driving-car,29.7,28.2,468.9
37,3,driving-car,12.65,16.5,842.68
37,4,driving-car,34.18,29.0,745.83
37,5,driving-car,31.62,32.2,746.84
37,6,driving-car,44.97,35.3,1116.59
37,7,driving-car,71.99,57.5,1329.6
37,8,driving-car,18.35,16.9,1149.08
37,9,driving-car,59.71,45.8,711.58
37,10,driving-car,47.56,37.6,586.46
37,11,driving-car,78.12,58.1,1413.48
37,12,driving-car,11.92,11.1,732.49
37,13,driving-car,3.7,5.5,404.29
37,14,driving-car,5.82,9.3,242.81
37,15,driving-car,5.76,9.1,248.03
37,16,driving-car,2.49,4.6,954.46
37,17,driving-car,11.13,12.8,379.09
37,18,driving-car,7.73,11.5,474.78
37,19,driving-car,7.9,7.8,388.84
37,20,driving-car,53.23,45.3,860.45
37,21,driving-car,5.36,7.8,230.82
37,22,driving-car,3.44,5.5,623.01
37,23,driving-car,7.84,7.6,245.31
37,24,driving-car,52.49,40.4,1254.99
37,25,driving-car,12.24,14.4,424.52
37,26,driving-car,11.76,13.5,696.83
37,27,driving-car,8.07,10.6,978.02
37,28,driving-car,7.27,7.1,766.54
37,29,driving-car,15.51,17.3,716.73
37,30,driving-car,9.19,10.4,485.13
37,31,driving-car,12.93,14.3,518.71
37,32,driving-car,18.62,16.2,861.38
37,33,driving-car,15.51,17.3,1131.8
37,34,driving-car,23.63,23.2,893.2
37,35,driving-car,23.31,22.1,796.99
37,36,driving-car,8.5,10.9,846.34
37,38,driving-car,7.36,8.0,600.03
37,39,driving-car,45.98,38.4,533.46
37,40,driving-car,46.2,38.3,987.27
37,41,driving-car,46.18,37.1,1342.89
37,42,driving-car,0.07,0.3,297.77
37,43,driving-car,27.61,31.2,950.38
37,44,driving-car,46.64,38.6,665.78
37,45,driving-car,50.11,41.3,996.68
38,1,driving-car,10.49,10.4,288.94
38,2,driving-car,34.73,33.5,791.67
38,3,driving-car,17.68,21.8,932.81
38,4,driving-car,39.21,34.3,734.99
38,5,driving-car,28.02,29.3,931.08
38,6,driving-car,50.01,40.6,1229.48
38,7,driving-car,77.02,62.8,1586.14
38,8,driving-car,23.38,22.2,506.72
38,9,driving-car,64.74,51.1,1000.54
38,10,driving-car,52.6,42.9,672.77
38,11,driving-car,84.11,57.4,1714.89
38,12,driving-car,16.96,16.4,1081.52
38,13,driving-car,8.73,10.7,676.21
38,14,driving-car,5.09,6.4,924.42
38,15,driving-car,10.22,12.9,668.9
38,16,driving-car,7.52,9.9,743.61
38,17,driving-car,5.29,8.5,248.1
38,18,driving-car,9.37,12.3,874.15
38,19,driving-car,4.3,4.9,276.39
38,20,driving-car,58.27,50.6,1327.26
38,21,driving-car,10.4,13.1,905.13
38,22,driving-car,8.48,10.8,826.49
38,23,driving-car,4.24,4.7,193.6
38,24,driving-car,57.53,45.7,850.32
38,25,driving-car,5.99,8.8,409.24
38,26,driving-car,6.08,10.5,497.14
38,27,driving-car,4.47,7.7,241.43
38,28,driving-car,3.68,4.2,1000.68
38,29,driving-car,11.91,14.4,710.29
38,30,driving-car,3.79,4.9,433.11
38,31,driving-car,9.33,11.4,551.43
38,32,driving-car,15.02,13.3,636.12
38,33,driving-car,11.91,14.4,752.4
38,34,driving-car,20.03,20.3,732.85
38,35,driving-car,19.71,19.2,1093.92
38,36,driving-car,13.54,16.2,670.55
38,37,driving-car,6.89,9.1,1071.22
38,39,driving-car,51.02,43.7,1288.45
38,40,driving-car,51.24,43.6,711.7
38,41,driving-car,51.21,42.4,1361.33
38,42,driving-car,6.96,9.4,283.47
38,43,driving-car,33.26,34.6,1110.28
38,44,driving-car,51.68,43.9,870.34
38,45,driving-car,55.15,46.6,1347.45
39,1,driving-car,59.34,40.8,1374.14
39,2,driving-car,26.37,26.7,1044.79
39,3,driving-car,41.06,37.9,1148.54
39,4,driving-car,15.43,16.2,510.72
39,5,driving-car,75.91,55.4,814.52
39,6,driving-car,2.53,4.9,512.63
39,7,driving-car,29.99,27.8,504.59
39,8,driving-car,32.21,28.1,991.64
39,9,driving-car,17.71,16.1,563.96
39,10,driving-car,5.56,7.9,1047.69
39,11,driving-car,42.09,32.6,1023.14
39,12,driving-car,34.42,28.3,1124.09
39,13,driving-car,43.96,37.5,581.43
39,14,driving-car,49.47,44.8,1284.81
39,15,driving-car,47.89,42.4,1326.04
39,16,driving-car,43.4,35.3,895.76
39,17,driving-car,59.4,43.5,1139.03
39,18,driving-car,49.85,44.8,1200.56
39,19,driving-car,58.75,40.4,745.23
39,20,driving-car,11.23,15.7,659.42
39,21,driving-car,44.03,36.3,821.55
39,22,driving-car,45.71,38.6,608.78
39,23,driving-car,58.69,40.2,918.15
39,24,driving-car,10.49,10.7,263.29
39,25,driving-car,60.5,45.1,626.23
39,26,driving-car,60.53,43.0,724.92
39,27,driving-car,57.88,41.0,1447.28
39,28,driving-car,58.12,39.7,1077.1
39,29,driving-car,64.28,46.8,1506.26
39,30,driving-car,63.79,45.6,1021.86
39,31,driving-car,61.71,43.8,894.52
39,32,driving-car,61.06,40.5,1063.57
39,33,driving-car,64.28,46.8,1032.58
39,34,driving-car,68.88,50.7,773.52
39,35,driving-car,68.55,49.6,1252.19
39,36,driving-car,42.98,36.9,648.26
39,37,driving-car,44.91,38.8,1027.86
39,38,driving-car,59.88,41.9,1182.66
39,40,driving-car,3.76,7.9,294.76
39,41,driving-car,4.18,7.4,215.88
39,42,driving-car,44.96,39.1,1173.35
39,43,driving-car,44.44,39.5,880.06
39,44,driving-car,4.64,9.0,216.01
39,45,driving-car,8.11,11.7,1081.6
40,1,driving-car,55.48,40.3,612.08
40,2,driving-car,26.36,26.5,944.91
40,3,driving-car,41.05,37.7,1322.73
40,4,driving-car,15.41,16.0,451.63
40,5,driving-car,72.05,54.9,834.97
40,6,driving-car,2.52,4.7,259.13
40,7,driving-car,30.68,28.1,626.89
40,8,driving-car,32.2,27.8,457.04
40,9,driving-car,18.4,16.4,880.25
40,10,driving-car,6.25,8.2,230.18
40,11,driving-car,38.23,32.1,872.82
40,12,driving-car,34.4,28.1,1280.73
40,13,driving-car,43.95,37.3,1194.65
40,14,driving-car,49.46,44.6,1062.61
40,15,driving-car,47.87,42.2,771.02
40,16,driving-car,43.39,35.1,1018.82
40,17,driving-car,55.54,42.9,1034.93
40,18,driving-car,49.84,44.6,895.62
40,19,driving-car,54.88,39.9,672.62
40,20,driving-car,11.92,16.0,1009.88
40,21,driving-car,44.02,36.1,867.48
40,22,driving-car,45.7,38.4,652.11
40,23,driving-car,54.83,39.6,885.53
40,24,driving-car,11.18,11.0,579.48
40,25,driving-car,56.64,44.6,1314.72
40,26,driving-car,56.67,42.4,1230.45
40,27,driving-car,54.02,40.4,1240.04
40,28,driving-car,54.26,39.2,559.64
40,29,driving-car,60.42,46.3,976.82
40,30,driving-car,59.93,45.1,1031.11
40,31,driving-car,57.85,43.3,597.5
40,32,driving-car,57.2,40.0,808.53
40,33,driving-car,60.42,46.3,1286.54
40,34,driving-car,65.02,50.2,767.08
40,35,driving-car,64.69,49.1,1122.49
40,36,driving-car,42.97,36.7,647.43
40,37,driving-car,44.89,38.6,480.97
40,38,driving-car,56.02,41.3,781.75
40,39,driving-car,3.7,7.8,1035.84
40,41,driving-car,4.86,7.7,886.47
40,42,driving-car,44.95,38.9,1334.2
40,43,driving-car,40.58,38.9,872.5
40,44,driving-car,5.33,9.2,266.9
40,45,driving-car,8.8,12.0,683.86
41,1,driving-car,59.25,39.0,1001.06
41,2,driving-car,26.29,24.9,1078.74
41,3,driving-car,40.97,36.1,525.02
41,4,driving-car,15.34,14.4,675.3
41,5,driving-car,75.82,53.6,875.92
41,6,driving-car,3.61,4.6,449.18
41,7,driving-car,28.72,25.4,1001.88
41,8,driving-car,32.12,26.2,793.88
41,9,driving-car,16.44,13.7,581.88
41,10,driving-car,4.3,5.5,516.48
41,11,driving-car,42.0,30.8,859.0
41,12,driving-car,34.33,26.5,1089.65
41,13,driving-car,43.87,35.7,1264.27
41,14,driving-car,49.38,43.0,1368.03
41,15,driving-car,47.8,40.6,1203.01
41,16,driving-car,43.31,33.5,740.5
41,17,driving-car,59.31,41.7,1211.95
41,18,driving-car,49.77,43.0,905.39
41,19,driving-car,58.66,38.6,816.31
41,20,driving-car,9.97,13.2,955.09
41,21,driving-car,43.94,34.5,496.57
41,22,driving-car,45.62,36.8,1287.86
41,23,driving-car,58.6,38.4,1001.93
41,24,driving-car,9.23,8.3,766.98
41,25,driving-car,60.41,43.3,1195.61
41,26,driving-car,60.44,41.2,1408.07
41,27,driving-car,57.79,39.2,1152.72
41,28,driving-car,58.03,37.9,1134.29
41,29,driving-car,64.19,45.0,696.2
41,30,driving-car,63.7,43.8,1098.37
41,31,driving-car,61.62,42.0,748.23
41,32,driving-car,60.97,38.7,1270.92
41,33,driving-car,64.2,45.0,1097.3
41,34,driving-car,68.79,48.9,1289.82
41,35,driving-car,68.46,47.8,712.15
41,36,driving-car,42.9,35.1,529.46
41,37,driving-car,44.82,37.0,1114.16
41,38,driving-car,59.79,40.0,661.6
41,39,driving-car,4.55,7.6,227.21
41,40,driving-car,4.85,7.6,175.93
41,42,driving-car,44.88,37.3,1330.83
41,43,driving-car,44.35,37.7,1129.24
41,44,driving-car,0.81,2.0,457.93
41,45,driving-car,5.13,7.6,433.72
42,1,driving-car,14.15,13.5,542.28
42,2,driving-car,29.76,28.5,1043.77
42,3,driving-car,12.71,16.7,812.7
42,4,driving-car,34.24,29.2,549.1
42,5,driving-car,31.68,32.4,518.64
42,6,driving-car,45.03,35.6,559.81
42,7,driving-car,72.05,57.7,1301.22
42,8,driving-car,18.41,17.2,945.31
42,9,driving-car,59.77,46.0,835.09
42,10,driving-car,47.62,37.8,512.12
42,11,driving-car,78.18,58.3,836.07
42,12,driving-car,11.98,11.3,1083.43
42,13,driving-car,3.76,5.7,423.84
42,14,driving-car,5.88,9.5,864.02
42,15,driving-car,5.82,9.3,733.53
42,16,driving-car,2.55,4.8,493.83
42,17,driving-car,11.19,13.0,391.95
42,18,driving-car,7.79,11.7,293.38
42,19,driving-car,7.96,8.0,738.75
42,20,driving-car,53.29,45.6,1238.63
42,21,driving-car,5.42,8.1,748.24
42,22,driving-car,3.5,5.7,633.52
42,23,driving-car,7.9,7.8,222.61
42,24,driving-car,52.55,40.6,1406.81
42,25,driving-car,12.3,14.7,933.44
42,26,driving-car,11.82,13.7,474.78
42,27,driving-car,8.13,10.8,1068.31
42,28,driving-car,7.33,7.3,722.84
42,29,driving-car,15.57,17.6,761.67
42,30,driving-car,9.25,10.7,866.89
42,31,driving-car,12.99,14.5,950.02
42,32,driving-car,18.68,16.5,850.09
42,33,driving-car,15.57,17.6,352.78
42,34,driving-car,23.69,23.4,602.46
42,35,driving-car,23.37,22.3,1130.74
42,36,driving-car,8.56,11.1,391.29
42,37,driving-car,0.07,0.3,474.95
42,38,driving-car,7.42,8.3,570.6
42,39,driving-car,46.04,38.6,875.3
42,40,driving-car,46.26,38.6,1033.36
42,41,driving-car,46.24,37.3,1330.31
42,43,driving-car,27.67,31.4,546.48
42,44,driving-car,46.7,38.8,594.8
42,45,driving-car,50.17,41.6,692.67
43,1,driving-car,31.33,30.9,1157.37
43,2,driving-car,25.99,30.2,897.65
43,3,driving-car,24.37,30.4,560.78
43,4,driving-car,31.82,34.6,1097.41
43,5,driving-car,48.03,47.6,1271.98
43,6,driving-car,41.3,34.4,1201.41
43,7,driving-car,70.86,56.7,1523.27
43,8,driving-car,18.59,22.8,485.65
43,9,driving-car,57.39,45.1,1255.85
43,10,driving-car,45.24,36.8,887.53
43,11,driving-car,66.7,51.0,1416.6
43,12,driving-car,19.16,24.7,918.26
43,13,driving-car,25.24,28.1,1009.22
43,14,driving-car,37.08,37.2,995.69
43,15,driving-car,31.17,37.2,517.55
43,16,driving-car,26.29,30.5,809.34
43,17,driving-car,31.39,33.5,1245.82
43,18,driving-car,33.14,39.5,1217.27
43,19,driving-car,30.74,30.5,393.28
43,20,driving-car,50.91,44.6,669.56
43,21,driving-car,28.24,32.2,452.98
43,22,driving-car,28.33,32.3,988.52
43,23,driving-car,30.68,30.2,1089.95
43,24,driving-car,50.17,39.6,707.11
43,25,driving-car,32.5,35.2,823.77
43,26,driving-car,32.53,33.0,1125.37
43,27,driving-car,26.48,30.0,979.86
43,28,driving-car,30.12,29.8,837.47
43,29,driving-car,36.28,36.9,930.05
43,30,driving-car,35.78,35.7,852.26
43,31,driving-car,33.7,33.9,645.89
43,32,driving-car,33.18,32.7,882.46
43,33,driving-car,36.28,36.9,1018.74
43,34,driving-car,40.87,40.8,1221.88
43,35,driving-car,40.55,39.7,1005.83
43,36,driving-car,25.87,28.4,1000.47
43,37,driving-car,26.71,30.0,466.24
43,38,driving-car,31.88,31.9,778.94
43,39,driving-car,42.49,37.5,458.07
43,40,driving-car,42.36,37.3,670.57
43,41,driving-car,43.85,36.3,1115.05
43,42,driving-car,26.77,30.3,1215.29
43,44,driving-car,44.32,37.9,554.48
43,45,driving-car,47.79,40.6,856.05
44,1,driving-car,59.3,39.0,1312.61
44,2,driving-car,26.34,25.0,502.85
44,3,driving-car,41.03,36.2,936.83
44,4,driving-car,15.39,14.4,895.99
44,5,driving-car,75.88,53.6,1295.81
44,6,driving-car,3.67,4.7,326.58
44,7,driving-car,29.97,26.4,668.11
44,8,driving-car,32.17,26.3,1071.27
44,9,driving-car,17.69,14.7,751.13
44,10,driving-car,5.54,6.5,174.22
44,11,driving-car,42.05,30.9,1130.81
44,12,driving-car,34.38,26.6,415.32
44,13,driving-car,43.93,35.8,1133.06
44,14,driving-car,49.44,43.1,690.97
44,15,driving-car,47.85,40.7,1357.5
44,16,driving-car,43.37,33.6,788.29
44,17,driving-car,59.37,41.7,887.38
44,18,driving-car,49.82,43.0,645.97
44,19,driving-car,58.71,38.6,862.57
44,20,driving-car,11.21,14.2,995.96
44,21,driving-car,44.0,34.5,1359.2
44,22,driving-car,45.68,36.8,808.26
44,23,driving-car,58.65,38.4,990.77
44,24,driving-car,10.47,9.2,851.65
44,25,driving-car,60.47,43.4,1400.31
44,26,driving-car,60.5,41.2,1136.74
44,27,driving-car,57.84,39.2,932.51
44,28,driving-car,58.09,38.0,953.63
44,29,driving-car,64.25,45.1,1262.81
44,30,driving-car,63.75,43.9,635.15
44,31,driving-car,61.67,42.0,1171.16
44,32,driving-car,61.03,38.7,927.71
44,33,driving-car,64.25,45.1,1351.53
44,34,driving-car,68.84,48.9,761.75
44,35,driving-car,68.52,47.9,1204.56
44,36,driving-car,42.95,35.2,886.46
44,37,driving-car,44.87,37.1,1047.98
44,38,driving-car,59.85,40.1,655.6
44,39,driving-car,4.61,7.7,685.46
44,40,driving-car,4.9,7.6,670.69
44,41,driving-car,1.72,2.6,649.27
44,42,driving-car,44.93,37.3,1013.54
44,43,driving-car,44.4,37.7,1074.72
44,45,driving-car,5.44,9.2,893.35
45,1,driving-car,64.3,44.7,880.04
45,2,driving-car,31.34,30.7,1101.76
45,3,driving-car,46.02,41.9,928.1
45,4,driving-car,20.39,20.2,340.97
45,5,driving-car,80.88,59.3,840.44
45,6,driving-car,8.67,10.4,490.66
45,7,driving-car,26.23,24.5,1024.75
45,8,driving-car,37.17,32.0,1042.77
45,9,driving-car,13.95,12.9,935.9
45,10,driving-car,5.55,8.6,635.12
45,11,driving-car,34.16,30.7,777.96
45,12,driving-car,39.38,32.3,556.25
45,13,driving-car,48.92,41.5,799.69
45,14,driving-car,54.44,48.8,941.86
45,15,driving-car,52.85,46.4,617.47
45,16,driving-car,48.36,39.3,698.11
45,17,driving-car,64.36,47.4,1176.14
45,18,driving-car,54.82,48.7,1216.57
45,19,driving-car,63.71,44.3,1530.4
45,20,driving-car,7.48,12.4,1021.92
45,21,driving-car,48.99,40.3,1083.23
45,22,driving-car,50.67,42.6,898.32
45,23,driving-car,63.65,44.1,1203.91
45,24,driving-car,6.74,7.4,884.4
45,25,driving-car,65.47,49.1,754.23
45,26,driving-car,65.49,46.9,1016.82
45,27,driving-car,62.84,44.9,1379.88
45,28,driving-car,63.08,43.7,971.67
45,29,driving-car,69.25,50.8,1196.44
45,30,driving-car,68.75,49.6,1206.24
45,31,driving-car,66.67,47.7,824.56
45,32,driving-car,66.02,44.4,978.69
45,33,driving-car,69.25,50.8,982.81
45,34,driving-car,73.84,54.6,746.64
45,35,driving-car,73.52,53.6,741.95
45,36,driving-car,47.95,40.9,1244.61
45,37,driving-car,49.87,42.8,758.15
45,38,driving-car,64.84,45.8,1108.33
45,39,driving-car,9.6,13.4,464.75
45,40,driving-car,9.9,13.4,1044.46
45,41,driving-car,6.23,8.9,407.37
45,42,driving-car,49.93,43.0,899.59
45,43,driving-car,49.4,43.4,1293.86
45,44,driving-car,5.93,9.2,929.79
